时间点,房间ID,耗时,倍数,茶水费,基础银,基础分,房间下限,对局类型,玩家1,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,玩家2,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,玩家3,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,是否是不洗牌做牌,正式打牌时间,玩家1机器人版本,玩家2机器人版本,玩家3机器人版本,游戏开始时间
2025-05-26 16:30:33,188,103,96,24000,1500,1,70000,0,1109798,65,机器人,地主,-64110,72110,0,0,0,0,1110055,65,机器人,农民,32055,73100,97155,0,1,1,1110220,65,机器人,农民,32055,199927,223982,0,0,0,是,87,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748248129
2025-05-26 16:30:57,188,54,48,24000,1500,1,70000,0,1109866,65,机器人,地主,134920,273480,400400,0,0,0,1109693,65,机器人,农民,-62920,70920,0,0,0,0,1109692,65,机器人,农民,-72000,233560,153560,0,0,0,是,48,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248202
2025-05-26 16:31:17,188,40,24,24000,1500,1,70000,0,1109671,65,机器人,地主,72000,101721,165721,0,1,1,1110170,65,机器人,农民,-36000,444118,400118,0,0,0,1109797,65,机器人,农民,-36000,73500,29500,0,0,0,是,33,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248235
2025-05-26 16:31:42,188,35,192,24000,1500,1,70000,0,1109922,65,机器人,地主,65710,73710,131420,0,1,1,1109692,65,机器人,农民,-32855,153560,112705,0,0,0,1109875,65,机器人,农民,-32855,72690,31835,0,0,0,是,26,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248266
2025-05-26 16:32:08,188,81,48,24000,1500,1,70000,0,1109716,65,机器人,地主,65250,73250,130500,0,0,0,1110055,65,机器人,农民,-32625,97155,56530,0,1,1,1110220,65,机器人,农民,-32625,223982,183357,0,0,0,是,67,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248246
2025-05-26 16:32:16,188,43,48,24000,1500,1,70000,0,1109715,65,机器人,地主,66080,74080,132160,0,0,0,1109671,65,机器人,农民,-33040,165721,124681,0,1,1,1110170,65,机器人,农民,-33040,400118,359078,0,0,0,是,30,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248293
2025-05-26 16:32:22,188,27,12,24000,1500,1,70000,0,1109922,65,机器人,地主,123420,131420,246840,0,1,1,1109878,65,机器人,农民,-61710,195350,125640,0,1,1,1109692,65,机器人,农民,-61710,112705,42995,0,0,0,是,19,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248314
2025-05-26 16:33:05,188,46,96,24000,1500,1,70000,0,1109956,65,机器人,地主,-65690,73690,0,0,1,1,1110133,65,机器人,农民,32845,73920,98765,0,0,0,1109716,65,机器人,农民,32845,130500,155345,0,0,0,是,37,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248338
2025-05-26 16:33:24,188,49,96,24000,1500,1,70000,0,1110100,65,机器人,地主,62690,70690,125380,0,1,1,1109922,65,机器人,农民,-31345,246840,207495,0,1,1,1109715,65,机器人,农民,-31345,132160,92815,0,0,0,是,36,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248354
2025-05-26 16:33:44,188,76,384,24000,1500,1,70000,0,1109671,65,机器人,地主,116680,124681,233361,0,1,1,1109861,65,机器人,农民,-58340,73540,7200,0,1,1,1110170,65,机器人,农民,-58340,359078,292738,0,0,0,是,54,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748248347
2025-05-26 16:34:07,188,45,48,24000,1500,1,70000,0,1109886,65,机器人,地主,62100,70100,124200,0,0,0,1109716,65,机器人,农民,-31050,155345,116295,0,0,0,1109878,65,机器人,农民,-31050,125640,86590,0,1,1,是,28,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248401
2025-05-26 16:34:50,188,28,48,24000,1500,1,70000,0,1109878,65,机器人,地主,78590,86590,157180,0,1,1,1109671,65,机器人,农民,-39295,233361,186066,0,1,1,1109886,65,机器人,农民,-39295,124200,76905,0,0,0,是,19,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248461
2025-05-26 16:34:52,188,55,768,24000,1500,1,70000,0,1109720,65,机器人,地主,-178650,195670,9020,0,1,1,1110170,65,机器人,农民,93835,292738,378573,0,0,0,1109715,65,机器人,农民,84815,92815,169630,0,0,0,是,48,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248437
2025-05-26 16:35:06,188,87,96,24000,1500,1,70000,0,1109922,65,机器人,地主,-190512,207495,8983,0,1,1,1110100,65,机器人,农民,99747,125380,217127,0,1,1,1110133,65,机器人,农民,90765,98765,181530,0,0,0,是,81,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248418
2025-05-26 16:35:40,188,40,48,24000,1500,1,70000,0,1109716,65,机器人,地主,108294,116295,216589,0,0,0,1109878,65,机器人,农民,-54147,157180,95033,0,1,1,1110201,65,机器人,农民,-54147,70330,8183,0,0,0,是,22,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248500
2025-05-26 16:36:04,188,43,48,24000,1500,1,70000,0,1110133,65,机器人,地主,149285,181530,322815,0,0,0,1109793,65,机器人,农民,-62520,70520,0,0,0,0,1110100,65,机器人,农民,-86765,217127,122362,0,1,1,是,35,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248520
2025-05-26 16:36:07,188,58,48,24000,1500,1,70000,0,1109957,65,机器人,地主,64310,72310,128620,0,1,1,1109925,65,机器人,农民,-32155,71830,31675,0,0,0,1110170,65,机器人,农民,-32155,378573,338418,0,0,0,是,50,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248508
2025-05-26 16:36:32,188,41,24,24000,1500,1,70000,0,1110124,65,机器人,地主,65670,73670,131340,0,1,1,1109861,65,机器人,农民,-32835,71210,30375,0,1,1,1109716,65,机器人,农民,-32835,216589,175754,0,0,0,是,32,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248551
2025-05-26 16:37:01,188,46,24,24000,1500,1,70000,0,1110133,65,机器人,地主,178762,322815,493577,0,0,0,1109723,65,机器人,农民,-64400,72400,0,0,0,0,1110100,65,机器人,农民,-114362,122362,0,0,1,1,是,30,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248575
2025-05-26 16:37:03,188,20,6,24000,1500,1,70000,0,1109813,65,机器人,地主,62470,70470,124940,0,0,0,1109715,65,机器人,农民,-31235,169630,130395,0,0,0,1110124,65,机器人,农民,-31235,131340,92105,0,1,1,是,6,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248602
2025-05-26 16:37:20,188,61,96,24000,1500,1,70000,0,1110036,65,机器人,地主,-124560,132560,0,0,0,0,1109878,65,机器人,农民,62280,95033,149313,0,1,1,1109957,65,机器人,农民,62280,128620,182900,0,1,1,是,52,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248576
2025-05-26 16:38:03,188,32,48,24000,1500,1,70000,0,1109878,65,机器人,地主,137016,149313,278329,0,1,1,1109957,65,机器人,农民,-70656,182900,104244,0,1,1,1110055,65,机器人,农民,-66360,74360,0,0,1,1,是,17,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748248651
2025-05-26 16:38:17,188,59,96,24000,1500,1,70000,0,1109949,65,机器人,地主,63490,71490,126980,0,0,0,1109715,65,机器人,农民,-31745,130395,90650,0,0,0,1110141,65,机器人,农民,-31745,71980,32235,0,0,0,是,42,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248637
2025-05-26 16:38:19,188,68,96,24000,1500,1,70000,0,1109813,65,机器人,地主,-116940,124940,0,0,0,0,1109716,65,机器人,农民,58470,175754,226224,0,0,0,1109915,65,机器人,农民,58470,197880,248350,0,0,0,是,59,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248631
2025-05-26 16:38:37,188,25,12,24000,1500,1,70000,0,1109957,65,机器人,地主,-36000,104244,60244,0,1,1,1109861,65,机器人,农民,18000,70220,80220,0,1,1,1109720,65,机器人,农民,18000,71750,81750,0,1,1,是,16,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248691
2025-05-26 16:39:28,188,54,12,24000,1500,1,70000,0,1110055,65,机器人,地主,62840,70840,125680,0,1,1,1109949,65,机器人,农民,-31420,126980,87560,0,0,0,1109671,65,机器人,农民,-31420,186066,146646,0,1,1,是,38,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248714
2025-05-26 16:39:28,188,60,48,24000,1500,1,70000,0,1110124,65,机器人,地主,84104,92105,168209,0,1,1,1109715,65,机器人,农民,-42052,90650,40598,0,0,0,1109922,65,机器人,农民,-42052,72180,22128,0,1,1,是,50,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248708
2025-05-26 16:39:49,188,56,48,24000,1500,1,70000,0,1109861,65,机器人,地主,72220,80220,144440,0,1,1,1109720,65,机器人,农民,-36110,81750,37640,0,1,1,1110220,65,机器人,农民,-36110,183357,139247,0,0,0,是,41,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248732
2025-05-26 16:40:23,188,47,96,24000,1500,1,70000,0,1109949,65,机器人,地主,79560,87560,159120,0,0,0,1109866,65,机器人,农民,-39780,199330,151550,0,0,0,1109692,65,机器人,农民,-39780,74230,26450,0,0,0,是,39,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248775
2025-05-26 16:40:42,188,42,48,24000,1500,1,70000,0,1110220,65,机器人,地主,131246,139247,262493,0,0,0,1109861,65,机器人,农民,-65623,144440,70817,0,1,1,1110170,65,机器人,农民,-65623,198750,125127,0,0,0,是,36,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248799
2025-05-26 16:41:19,188,99,96,24000,1500,1,70000,0,1110055,65,机器人,地主,-117680,125680,0,0,1,1,1109671,65,机器人,农民,58840,146646,197486,0,1,1,1110124,65,机器人,农民,58840,168209,219049,0,1,1,是,92,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248780
2025-05-26 16:41:26,188,32,48,24000,1500,1,70000,0,1109949,65,机器人,地主,138377,159120,289497,0,0,0,1110220,65,机器人,农民,-75560,262493,178933,0,0,0,1109861,65,机器人,农民,-62817,70817,0,0,1,1,是,23,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248853
2025-05-26 16:42:00,188,29,24,24000,1500,1,70000,0,1109671,65,机器人,地主,-72000,197486,117486,0,1,1,1110170,65,机器人,农民,36000,125127,153127,0,0,0,1109723,65,机器人,农民,36000,74560,102560,0,0,0,是,19,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248890
2025-05-26 16:42:07,188,91,192,24000,1500,1,70000,0,1109715,65,机器人,地主,-66550,74550,0,0,0,0,1109994,65,机器人,农民,33275,74450,99725,0,0,0,1109866,65,机器人,农民,33275,151550,176825,0,0,0,是,67,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248836
2025-05-26 16:42:22,188,46,96,24000,1500,1,70000,0,1109949,65,机器人,地主,131160,289497,412657,0,0,0,1110036,65,机器人,农民,-65720,73720,0,0,0,0,1109813,65,机器人,农民,-65440,73440,0,0,0,0,是,32,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748248895
2025-05-26 16:42:54,188,34,6,24000,1500,1,70000,0,1109866,65,机器人,地主,72000,176825,240825,0,0,0,1109671,65,机器人,农民,-36000,117486,73486,0,1,1,1109994,65,机器人,农民,-36000,99725,55725,0,0,0,是,26,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248939
2025-05-26 16:43:19,188,70,192,24000,1500,1,70000,0,1109723,65,机器人,地主,-94560,102560,0,0,0,0,1110220,65,机器人,农民,47280,178933,218213,0,0,0,1110170,65,机器人,农民,47280,153127,192407,0,0,0,是,59,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248928
2025-05-26 16:43:39,188,68,96,24000,1500,1,70000,0,1109768,65,机器人,地主,160700,195740,348440,0,0,0,1109949,65,机器人,农民,-93870,412657,310787,0,0,0,1109720,65,机器人,农民,-66830,74830,0,0,1,1,是,56,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748248950
2025-05-26 16:43:52,188,19,3,0,1500,1,70000,0,1109886,65,机器人,地主,0,76905,76905,0,0,0,1110220,65,机器人,农民,0,218213,218213,0,0,0,1110170,65,机器人,农民,0,192407,192407,0,0,0,是,0,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748249013
2025-05-26 16:43:54,188,48,12,24000,1500,1,70000,0,1109866,65,机器人,地主,36000,240825,268825,0,0,0,1109729,65,机器人,农民,-18000,73200,47200,0,1,1,1109671,65,机器人,农民,-18000,73486,47486,0,1,1,是,41,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248985
2025-05-26 16:44:23,188,34,192,24000,1500,1,70000,0,1110100,65,机器人,地主,64650,72650,129300,0,1,1,1109768,65,机器人,农民,-32325,348440,308115,0,0,0,1109949,65,机器人,农民,-32325,310787,270462,0,0,0,是,24,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249028
2025-05-26 16:44:42,188,36,12,24000,1500,1,70000,0,1109922,65,机器人,地主,63820,71820,127640,0,1,1,1110220,65,机器人,农民,-31910,218213,178303,0,0,0,1109878,65,机器人,农民,-31910,195380,155470,0,1,1,是,29,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249043
2025-05-26 16:44:46,188,42,24,24000,1500,1,70000,0,1110124,65,机器人,地主,72000,199780,263780,0,1,1,1109886,65,机器人,农民,-36000,76905,32905,0,0,0,1110170,65,机器人,农民,-36000,192407,148407,0,0,0,是,27,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249042
2025-05-26 16:45:10,188,33,48,24000,1500,1,70000,0,1110100,65,机器人,地主,121300,129300,242600,0,1,1,1109768,65,机器人,农民,-60650,308115,239465,0,0,0,1109693,65,机器人,农民,-60650,70300,1650,0,0,0,是,27,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249077
2025-05-26 16:45:36,188,43,48,24000,1500,1,70000,0,1109922,65,机器人,地主,119640,127640,239280,0,1,1,1109949,65,机器人,农民,-59820,270462,202642,0,0,0,1110220,65,机器人,农民,-59820,178303,110483,0,0,0,是,32,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249092
2025-05-26 16:46:08,188,65,96,24000,1500,1,70000,0,1109878,65,机器人,地主,128680,155470,276150,0,1,1,1109798,65,机器人,农民,-64680,72680,0,0,0,0,1110036,65,机器人,农民,-64000,72000,0,0,0,0,是,51,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249103
2025-05-26 16:46:12,188,41,24,24000,1500,1,70000,0,1109768,65,机器人,地主,182092,239465,413557,0,0,0,1110100,65,机器人,农民,-115732,242600,118868,0,1,1,1109705,65,机器人,农民,-66360,74360,0,0,0,0,是,34,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249130
2025-05-26 16:46:25,188,37,192,24000,1500,1,70000,0,1109922,65,机器人,地主,-218123,239280,13157,0,1,1,1109716,65,机器人,农民,115640,199280,306920,0,0,0,1110220,65,机器人,农民,102483,110483,204966,0,0,0,是,31,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249147
2025-05-26 16:47:12,188,49,48,24000,1500,1,70000,0,1109768,65,机器人,地主,260112,413557,665669,0,0,0,1109892,65,机器人,农民,-65470,73470,0,0,1,1,1109949,65,机器人,农民,-194642,202642,0,0,0,0,是,40,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249182
2025-05-26 16:47:25,188,45,48,24000,1500,1,70000,0,1110220,65,机器人,地主,-162643,204966,34323,0,0,0,1109716,65,机器人,农民,98483,306920,397403,0,0,0,1109957,65,机器人,农民,64160,72160,128320,0,1,1,是,37,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249200
2025-05-26 16:47:29,188,72,48,24000,1500,1,70000,0,1109878,65,机器人,地主,-197115,276150,71035,0,1,1,1110170,65,机器人,农民,134075,148407,274482,0,0,0,1109785,65,机器人,农民,63040,71040,126080,0,0,0,是,54,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249176
2025-05-26 16:47:48,188,25,3,0,1500,1,70000,0,1109671,65,机器人,地主,0,74460,74460,0,1,1,1109875,65,机器人,农民,0,72130,72130,0,0,0,1109768,65,机器人,农民,0,665669,665669,0,0,0,是,0,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249243
2025-05-26 16:48:25,188,37,24,24000,1500,1,70000,0,1110124,65,机器人,地主,72000,196720,260720,0,1,1,1109957,65,机器人,农民,-36000,128320,84320,0,1,1,1109861,65,机器人,农民,-36000,73190,29190,0,1,1,是,30,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748249268
2025-05-26 16:48:39,188,61,192,24000,1500,1,70000,0,1110115,65,机器人,地主,66410,74410,132820,0,1,1,1109716,65,机器人,农民,-33205,397403,356198,0,0,0,1109785,65,机器人,农民,-33205,126080,84875,0,0,0,是,51,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748249257
2025-05-26 16:49:06,188,66,192,24000,1500,1,70000,0,1109922,65,机器人,地主,63890,71890,127780,0,1,1,1109768,65,机器人,农民,-31945,665669,625724,0,0,0,1109875,65,机器人,农民,-31945,72130,32185,0,0,0,是,52,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249280
2025-05-26 16:49:13,188,37,12,24000,1500,1,70000,0,1109957,65,机器人,地主,76320,84320,152640,0,1,1,1109671,65,机器人,农民,-38160,74460,28300,0,1,1,1110201,65,机器人,农民,-38160,72400,26240,0,0,0,是,30,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249316
2025-05-26 16:49:47,188,55,96,24000,1500,1,70000,0,1109716,65,机器人,地主,-298919,356198,49279,0,0,0,1110115,65,机器人,农民,124820,132820,249640,0,1,1,1110124,65,机器人,农民,174099,260720,426819,0,1,1,是,47,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249331
2025-05-26 16:50:14,188,47,48,24000,1500,1,70000,0,1109949,65,机器人,地主,64430,72430,128860,0,0,0,1109720,65,机器人,农民,-32215,72850,32635,0,1,1,1109957,65,机器人,农民,-32215,152640,112425,0,1,1,是,33,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249366
2025-05-26 16:50:30,188,68,48,24000,1500,1,70000,0,1109785,65,机器人,地主,76874,84875,153749,0,0,0,1109922,65,机器人,农民,-38437,127780,81343,0,1,1,1109768,65,机器人,农民,-38437,625724,579287,0,0,0,是,44,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249361
2025-05-26 16:51:07,188,67,96,24000,1500,1,70000,0,1110115,65,机器人,地主,-186930,249640,54710,0,1,1,1110124,65,机器人,农民,120820,426819,539639,0,1,1,1109861,65,机器人,农民,66110,74110,132220,0,1,1,是,61,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249400
2025-05-26 16:51:23,188,35,48,24000,1500,1,70000,0,1109922,65,机器人,地主,73342,81343,146685,0,1,1,1109768,65,机器人,农民,-36671,579287,534616,0,0,0,1110133,65,机器人,农民,-36671,195870,151199,0,0,0,是,28,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249448
2025-05-26 16:51:53,188,19,3,0,1500,1,70000,0,1110133,65,机器人,地主,0,151199,151199,0,0,0,1109861,65,机器人,农民,0,132220,132220,0,1,1,1109768,65,机器人,农民,0,534616,534616,0,0,0,是,0,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249494
2025-05-26 16:52:06,188,96,48,24000,1500,1,70000,0,1109949,65,机器人,地主,120860,128860,241720,0,0,0,1109692,65,机器人,农民,-60430,74650,6220,0,0,0,1109957,65,机器人,农民,-60430,112425,43995,0,1,1,是,80,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249429
2025-05-26 16:53:01,188,43,384,24000,1500,1,70000,0,1109922,65,机器人,地主,-128320,146685,10365,0,1,1,1109892,65,机器人,农民,62380,70380,124760,0,1,1,1109813,65,机器人,农民,65940,73940,131880,0,0,0,是,34,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748249538
2025-05-26 16:53:03,188,54,1536,24000,1500,1,70000,0,1109861,65,机器人,地主,-124220,132220,0,0,1,1,1110133,65,机器人,农民,62110,151199,205309,0,0,0,1109768,65,机器人,农民,62110,534616,588726,0,0,0,是,44,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249528
2025-05-26 16:53:23,188,122,96,24000,1500,1,70000,0,1110124,65,机器人,地主,-210980,539639,320659,0,1,1,1110055,65,机器人,农民,66980,74980,133960,0,1,1,1109785,65,机器人,农民,144000,153749,289749,0,0,0,是,106,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249480
2025-05-26 16:53:59,188,50,48,24000,1500,1,70000,0,1109892,65,机器人,地主,116760,124760,233520,0,1,1,1109949,65,机器人,农民,-58380,241720,175340,0,0,0,1109813,65,机器人,农民,-58380,131880,65500,0,0,0,是,40,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249589
2025-05-26 16:54:01,188,28,6,24000,1500,1,70000,0,1110124,65,机器人,地主,72000,320659,384659,0,1,1,1110055,65,机器人,农民,-36000,133960,89960,0,1,1,1109925,65,机器人,农民,-36000,74510,30510,0,0,0,是,20,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249613
2025-05-26 16:54:04,188,38,24,24000,1500,1,70000,0,1109992,65,机器人,地主,66450,74450,132900,0,0,0,1109768,65,机器人,农民,-33225,588726,547501,0,0,0,1109956,65,机器人,农民,-33225,70040,28815,0,1,1,是,29,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249605
2025-05-26 16:54:48,188,33,96,24000,1500,1,70000,0,1109992,65,机器人,地主,124900,132900,249800,0,0,0,1109892,65,机器人,农民,-62450,233520,163070,0,1,1,1109729,65,机器人,农民,-62450,71040,590,0,1,1,是,22,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249654
2025-05-26 16:54:56,188,46,24,24000,1500,1,70000,0,1109994,65,机器人,地主,62760,70760,125520,0,0,0,1110124,65,机器人,农民,-31380,384659,345279,0,1,1,1109705,65,机器人,农民,-31380,73570,34190,0,0,0,是,37,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249649
2025-05-26 16:55:24,188,18,6,24000,1500,1,70000,0,1110124,65,机器人,地主,72000,345279,409279,0,1,1,1109994,65,机器人,农民,-36000,125520,81520,0,0,0,1109886,65,机器人,农民,-36000,71680,27680,0,0,0,是,5,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748249704
2025-05-26 16:55:39,188,75,192,24000,1500,1,70000,0,1109816,65,机器人,地主,-64290,72290,0,0,0,0,1109797,65,机器人,农民,32145,71830,95975,0,0,0,1110220,65,机器人,农民,32145,72690,96835,0,0,0,是,54,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249663
2025-05-26 16:56:00,188,62,96,24000,1500,1,70000,0,1109878,65,机器人,地主,63034,71035,126069,0,1,1,1109992,65,机器人,农民,-31517,249800,210283,0,0,0,1110100,65,机器人,农民,-31517,118868,79351,0,1,1,是,53,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748249698
2025-05-26 16:56:33,188,44,24,24000,1500,1,70000,0,1109994,65,机器人,地主,73520,81520,147040,0,0,0,1109866,65,机器人,农民,-36760,195570,150810,0,0,0,1110124,65,机器人,农民,-36760,409279,364519,0,1,1,是,36,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249749
2025-05-26 16:56:54,188,62,12,24000,1500,1,70000,0,1109892,65,机器人,地主,138130,163070,293200,0,1,1,1109715,65,机器人,农民,-66130,74130,0,0,0,0,1110220,65,机器人,农民,-72000,96835,16835,0,0,0,是,47,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249750
2025-05-26 16:57:10,188,62,384,24000,1500,1,70000,0,1110036,65,机器人,地主,-65390,73390,0,0,0,0,1109878,65,机器人,农民,32695,126069,150764,0,1,1,1110100,65,机器人,农民,32695,79351,104046,0,1,1,是,55,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748249767
2025-05-26 16:57:13,188,30,48,24000,1500,1,70000,0,1109922,65,机器人,地主,62150,70150,124300,0,1,1,1109866,65,机器人,农民,-31075,150810,111735,0,0,0,1109994,65,机器人,农民,-31075,147040,107965,0,0,0,是,23,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249802
2025-05-26 16:57:55,188,51,192,24000,1500,1,70000,0,1109892,65,机器人,地主,129730,293200,414930,0,1,1,1109813,65,机器人,农民,-63910,71910,0,0,0,0,1109720,65,机器人,农民,-65820,73820,0,0,1,1,是,43,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249824
2025-05-26 16:58:17,188,47,96,24000,1500,1,70000,0,1109922,65,机器人,地主,116300,124300,232600,0,1,1,1110133,65,机器人,农民,-58150,198630,132480,0,0,0,1110201,65,机器人,农民,-58150,70900,4750,0,0,0,是,34,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748249849
2025-05-26 16:58:37,188,76,48,24000,1500,1,70000,0,1110100,65,机器人,地主,96046,104046,192092,0,1,1,1109878,65,机器人,农民,-48023,150764,94741,0,1,1,1109957,65,机器人,农民,-48023,70320,14297,0,1,1,是,51,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249841
2025-05-26 16:58:59,188,55,192,24000,1500,1,70000,0,1109798,65,机器人,地主,63830,71830,127660,0,0,0,1109785,65,机器人,农民,-31915,199010,159095,0,0,0,1109892,65,机器人,农民,-31915,414930,375015,0,1,1,是,42,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249884
2025-05-26 16:59:29,188,39,24,24000,1500,1,70000,0,1109878,65,机器人,地主,86740,94741,173481,0,1,1,1110133,65,机器人,农民,-43370,132480,81110,0,0,0,1109866,65,机器人,农民,-43370,111735,60365,0,0,0,是,29,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249930
2025-05-26 16:59:33,188,65,12,24000,1500,1,70000,0,1109922,65,机器人,地主,36000,232600,260600,0,1,1,1110170,65,机器人,农民,-18000,195340,169340,0,0,0,1110115,65,机器人,农民,-18000,74870,48870,0,1,1,是,42,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748249907
2025-05-26 16:59:43,188,31,24,24000,1500,1,70000,0,1110100,65,机器人,地主,184092,192092,368184,0,1,1,1109892,65,机器人,农民,-92046,375015,274969,0,1,1,1109798,65,机器人,农民,-92046,127660,27614,0,0,0,是,25,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249951
2025-05-26 17:00:45,188,64,48,24000,1500,1,70000,0,1109785,65,机器人,地主,-148657,159095,2438,0,0,0,1109878,65,机器人,农民,75547,173481,241028,0,1,1,1110133,65,机器人,农民,73110,81110,146220,0,0,0,是,45,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249981
